name,comment,sentiment_type,polarity,subjectivity
Zipplings,Planning watching at movies tomorrow,Neutral,0.0,0.0
STATUS TECH,It always pain sometimes do cry Im watching trailer,Negative,0.0,0.0
ZEY PD,miss feeling watching for first time,Neutral,0.25,0.3333333333333333
ASC,As much love Cap Tony Stark made ultimate sacrifice he didnt He deserved to live peacefully his family might never recover his death I love 3000,Positive,0.19772727272727272,0.6333333333333334
Malware,Fresh 2022 this movie still engraved my memory,Positive,0.3,0.5
ninja frozr,How marvel fans feel endgame keep telling everybody move Some But us,Positive,0.0,0.0
Dada Joel,051 the viola kicks inpure goosebumps everytime,Neutral,0.0,0.0
GR8 YT,goosebumps 003,Neutral,0.0,0.0
Kelis Yousaf,158 got goosebumps,Neutral,0.0,0.0
ETHIO FOOTBALL CLIPS,Goosebumps,Neutral,0.0,0.0
ChagaFTP,ya quiero que salga la peli se ve muy interesante espero que Iron Man y el cap sean eternos y la Viuda negra se muera jdfsdjnhgdfadfsdhbdfhd,Neutral,0.0,0.0
The Perfect Gaming Zone,Some people werent expecting to drop today,Positive,0.0,0.0
Yuzo Tangco,Im looking back this 2 years it still MARVELOUS,Positive,0.5,0.5
Logoapp,This movie alone why cant replace movie theatres,Negative,0.0,0.0
Daniël Ktb,wish could see movie for first time,Positive,0.25,0.3333333333333333
millie jones,This literally popular thing my school if watched were considered true marvel fan got dvd gift my sister as a bday present now the main part my legendary marvel movie collection,Positive,0.42333333333333334,0.5766666666666667
Akshay Raj,Feels like 1000 years ago movie came,Positive,0.0,0.0
Retaliate,im happy man have lived trhough generation really happy man way home endgame infinity warand soon be one the GREATEST MARVEL MOVIES OF ALL TIME docter strange the multiverse madness,Positive,0.6375000000000001,0.7875
Scarle D. Readster,The things hit hardest Truck Mike Tyson Nostalgia coming this masterpiece,Positive,0.0,0.0
Olly Olly,The movie last 3 hours 2 minutes Some find long But us,Neutral,-0.025,0.23333333333333334
Anurag Singh,Im still getting goosebumps watching dunno but I lost craze endgame havent watched single Marvel movie since,Negative,-0.07142857142857142,0.21428571428571427
juan,en mi opinin el mejor trailer de la historia,Neutral,0.0,0.0
KB,Still feeling goosebumps,Positive,0.0,0.0
Adrian Kucharski,Its funny it literally feels like thousand years ago since movie the world normal,Positive,0.2,0.825
ROMIA ISABEL RAMIREZ,still cant get this,Neutral,0.0,0.0
Tony Chan,Some people stop watching trailers and after movie Some But us,Negative,0.0,0.0
Professor,Good old days,Positive,0.39999999999999997,0.4
Azhar Ali Kazmi,Yes tony seems like thousands years ago 2019 my favourite because endgame Well 2019 was literally endgame all world,Positive,0.0,0.0
Skywalker 26,Doesnt feel real this 3 years ago,Neutral,0.2,0.30000000000000004
Marvel gamer,The music this trailer so good it didnt require big bang scenes up hype,Positive,0.35,0.35000000000000003
Raymond Sanders,Love,Positive,0.5,0.6
Shubhanshu Singh,This movie break and every record the box office,Neutral,0.0,0.0
Jeremy Ladimo,Being able witness the Marvel movies were able make friends family even between cinemas televisions we experienced losing loved ones just one starting Vision Tony Its years my heart still heartbroken it twas happened yesterday,Positive,0.5,0.6100000000000001
TAYTO DI,All can say Thank for journey Marvel,Positive,0.0,0.0
Cafe Ravli,2022 still missing Love 3000,Positive,0.15,0.325
NITHIN S,Vibranium Arc reactor pyms shrinking tech Captain America would great,Positive,0.8,0.75
John xina,Good old days,Positive,0.39999999999999997,0.4
Naved Khan,If trailer lives forever YouTube Our generation never know an era lived what felt we saw trailer first time movie wards,Neutral,0.25,0.3333333333333333
javith meeran,The world changed None us go back All can is best And sometimes best can Is start,Positive,0.6666666666666666,0.19999999999999998
Shift,Black widow never got chance even shoot bullet,Negative,-0.16666666666666666,0.43333333333333335
ROHAN_YT,158 miss BGM till also,Negative,0.0,0.0
CapCrazy 37,Okay after thought want know exchange red skull Cap he goes back replace soul stone Anyone else,Positive,0.16666666666666666,0.16666666666666666
jai nambiar,WHY AM GETTING GOODBUMPS ITS BEEN 2 YEARS AND TENS OF REWATCHES LATER,Neutral,0.0,0.0
Fawkk YuTuu,guess people feel same way watching movie opening day In theatres I going see original Matrix being apart crowd watching the Star Wars Phantom Menace opening day even being apart the Insane hype,Negative,-0.20833333333333334,0.625
GreatGhostcimkandi,Legends Never Dies Miss Iron Man,Positive,0.0,0.0
Constantin Villnow,Loki Like This One Thor Like This One,Positive,0.0,0.0
Sheik Aamir Sohail,Watching trailers one one watching Spiderman way home god love journey grateful I could witness of movies theatre a time live also Spiderman movie hits different man,Positive,0.21212121212121213,0.5666666666666668
Hannaneh STM,Its really painful writersproducers Make masterpieces people start loving feeling emotional every scene in end just Ruin with illogical not acceptable ending It happens the time Like are witnessing masterpiece born and distroyed,Positive,-0.033333333333333326,0.8333333333333334
AKSHARA AJAYAKUMAR,This movie Miss original 6 much,Positive,0.2875,0.475
Obito Uchiha,The hype this movie unreal,Neutral,0.0,0.0
Lakshay Rajput,WHATEVER IT TAKES,Neutral,0.0,0.0
agustin alvarez,Thank jack kirby Stan Lee making possible,Positive,0.0,1.0
MrSupervideos23,El mejor trailer de todos los tiempos,Neutral,0.0,0.0
Ratzinger Monteiro,Whos rewatching trailer memories the hype had the movie,Neutral,0.0,0.0
Leo Rodriguez,miss times honestly,Positive,0.6,0.9
Onozeez,2019 a great year so this moviebest combo ever,Positive,0.8,0.75
Yaman Prajapati,IDK youtube recommend this trailer almost 3 years I loved,Positive,0.7,0.8
Freedom Tompkins,Its hard believe movie almost 3 years old already,Negative,-0.09583333333333334,0.37083333333333335
amit suthar,Hey guys am the future i wanna tell u Avengers assembled,Neutral,0.0,0.125
Onlyarnav,Todays kids cant imagine we people crazy we saw trailer n waiting Endgame the Goosebumps real tho,Negative,-0.19999999999999998,0.6000000000000001
𝖆𝖓𝖌𝖊𝖑,irony this one last come before the pandemic truly one the greatest memorable times,Positive,0.5,0.6888888888888888
Aastha Rani,life peaked this came take back 2019,Neutral,0.0,0.0
Keen's Review.,It seems like thousand years ago since infinity saga,Positive,0.0,0.0
rxcyy,Im grateful i seen movie without spoilers when world normal,Positive,0.15,0.6499999999999999
ST_GAMING,KGF 2 teaser got views this trailer Proud be Indian Now types Indian movies be compared MCU movies,Positive,0.8,1.0
incoming00,Looks like new upgraded War Machine armor complete a shoulder Rocket,Negative,0.11818181818181818,0.42727272727272725
Subhadip Mondal,Why cant stop watching same thing and every month,Positive,0.0,0.125
Edu hehe xd,cant believe lost the excitement these mcu movies was busy college I didnt care Now Ive watched them all the first time a month,Positive,0.175,0.31666666666666665
Head Hunter,THIS IS MOVIE IS REALLY A WONDERFUL MOVIE THAT ME SEE IN MY LIFE TOUCH MY HEART REALLY GREAT,Positive,0.9,0.875
ali hdz,keep telling everybody should move Some but us Yeah still cant move,Positive,0.0,0.0
Rina Kim,knowing this the final trailer Avengers make emotional,Positive,0.0,0.825
DARLI,The Trailer looks better you watched movie,Positive,0.5,0.5
snqobile ayanda,am watching trailer 0323 AM it still gives goosebumps,Neutral,0.0,0.0
Dylan Trindade,Cap We Whatever takes Hawkeye Whatever takes Black Widow Whatever takes Tony Whatever takes,Neutral,-0.16666666666666666,0.43333333333333335
Kyle Corbin Music,Ahh innocent were knowing shot 143 two the greatest scenes ever seen in the MCU,Positive,0.75,0.85
SK VLOGS,Watched first day first show Malaysia Hows time changed 2019 2021 close yet different,Neutral,0.16666666666666666,0.4222222222222222
Quinn Lay,watched trailers 1000 times release,Neutral,0.0,0.0
JONATHAN GRAY,Best Marvel movie ever,Positive,1.0,0.3
69 Subscribers Challenge with 0 videos,Legends watching bed,Neutral,0.0,0.0
052_Andreas Emmanuel,Infinity war trailer is Hawkeye Endgame trailer is Thanos,Negative,0.0,0.0
Alex Pacheco,Three years already wow time flies BRING ME BACK,Positive,0.05,0.5
Louis Gallen,love only iron man cap black widow say whatever takes theyre only ones die real,Positive,0.10666666666666669,0.6666666666666666
Vic ツ,It Seems Like A Thousand Years Ive Watched This Movie,Positive,0.0,0.0
Elsa Skillman,movie everything marvel fan wants MY JAW DROPPED WHEN CAP HELD MJOLLNIR AHHHH,Positive,0.2,0.1
Marvel and anime bro,2019 year the mcuwrestling video games the true golden year,Positive,0.32499999999999996,0.575
S,The avengers pulled the biggest uno reverse card history,Neutral,0.0,0.0
Mr. X,To guy watching trailer thousandth time This trailer be watched trillion times u still want return see again one last time,Positive,0.0,0.06666666666666667
Emperor Palps,would give anything go back watch movie for first time,Neutral,0.125,0.16666666666666666
akmal yasir,Some people move but us,Neutral,0.0,0.0
XthaX,legit still get chills,Neutral,0.0,0.0
Sayed Afredi,Marvel Studios Avengers Endgame Trailer Awesome,Positive,1.0,1.0
Mt7able,Whatever takes Hits different Tony says a end,Neutral,0.0,0.6
Vincent Flores,Something nebula with avengers the end gave goosebumps,Neutral,0.0,0.0
Somya Sharma,still remember time i to leave every social media group that movie not spoiled me,Negative,0.03333333333333333,0.06666666666666667
Karan Sharma,Who wants one Avengers movie the remaining new Avengers God nostalgic would,Positive,-0.05454545454545454,0.5181818181818182
ecreh,Its crazy much hype movie Historic movie,Negative,-0.13333333333333333,0.3666666666666667
Luxuria,Robert Downey Jr carried the avengers trailers,Neutral,0.0,0.0
Pon Ashwiny Ponniah Iyyappan,No matter many times see its still fking awesome,Positive,0.75,0.75
SRI BOI,We love movie still even after secret wars released Thor like one like us,Positive,0.04999999999999999,0.6499999999999999
huntison,Marvel releases new trailer without Thanos Thanos Am a joke you,Positive,0.13636363636363635,0.45454545454545453
frizzy frasher,Still gives goosebumps,Neutral,0.0,0.0
Elonn Roscoe,Sometimes have come back this trailer times much different remember infinity war were pins needles just next avengers movie name,Negative,0.0,0.19999999999999998
Mr. Nunsiama,Who watching goosebumps trailer till 2022,Neutral,0.0,0.0
mjb,Ever since movie came everythings changed marvel eating good rn,Positive,0.7,0.6000000000000001
Maia Mendez,became mcu fan a months ago si decided watch trailer see much actually showed man didnt show anything lmao,Negative,0.3,0.55
Rustled Jimmies,Get Spiderman back the MCU Whatever takes,Neutral,0.0,0.0
GIVE ME A GOOD NAME FOR MY GAMING CHANNEL,Im waiting mulitiverse madness ik gonna a masterpiece like one,Positive,0.0,0.0
rein_1000,If Stan Lee see far stuff went RIP legend,Neutral,0.1,1.0
Nidhi,think should one movie we know Thanos came know those infinity stones think should an explanation nobody knew universe it how did Thanos knew think oden somewhat knew those stones could thats he took duty protect but think should a movie explaining this,Positive,0.0,0.0
Edchale Jhon Sulapas,am truly jealous those saw in theaters,Neutral,0.0,0.0
9voltage,Wow movie awesome cant wait it comes,Positive,0.55,1.0
ayush jaiswal,Thanos it sounds like have wiped wrong half,Negative,-0.3333333333333333,0.5333333333333333
Aman Mishra,We Still Watching This Almost 3000 Times,Neutral,0.0,0.0
Grandmaster Blueberry Ice,Avengers preparing gears most epic ways possible Thanos Still farming peacefully,Positive,0.2125,0.6
1203 SR,The excitement excitement this time so unscrupulous it a shock I wanted be people were erased Thanos finger patching,Positive,0.0,0.0
Wildstag,Still second best hypenerves trailer Ive ever seen though definitely the most hype movie trailer me,Positive,0.375,0.325
Lørd-Deadshxt-_x,Its box office high already strange watched 14 million 605 times I watched 1 time,Negative,0.055,0.345
Navya Sharma,This legendary,Neutral,1.0,1.0
Damien W,Who else watching in 2022 of hype,Neutral,0.0,0.0
Viola San,Thanos infinity gauntlet Black widow shooting pistol Thanos i joke you,Positive,-0.16666666666666666,0.43333333333333335
ROSS,Mann movie looks awesome cant wait it come,Positive,1.0,1.0
Puppyday,My goodness This Just nostalgia,Positive,0.0,0.0
Rishi Singh,wish thor captain marvel together next movie,Positive,0.0,0.0
Jim Gilbert,Watching Infinity War Endgame TBS umpteenth time today got thinking ALWAYS dangerous If youre comic book reading nerd youve got wonder Jim Starlin thinks two movies After hes the guy created Thanos the Infinity Stones the Gauntlet,Negative,-0.175,0.7
TheKneeDeep,remember dad sent trailer me school i watched bus on the way home all friends went crazy my dad said THOR APPROVES,Positive,-0.6,0.9
Gaming Strike,Before movie whatever takes,Neutral,0.0,0.0
Flop Fun,Ill a forever die hard Marvel fan Stan Whatever takes Whatever takes,Negative,-0.39583333333333337,0.7708333333333333
Ali Al-Lawati,This the greatest movie the last decade,Positive,0.5,0.5333333333333333
PRIYA SHORTS,Without iron man is avengers,Neutral,0.0,0.0
Ari mitra,wish could witness all again Still to watch trailer,Positive,0.0,0.0
Hamer Atc,Remember people thought Thanos bad wiping half the population,Negative,-0.43333333333333324,0.41666666666666663
Kristiyan Zhelev,Infinity War Trailer 243 Million Views Thanos snaps Endgame railer 140 Million Views,Negative,0.0,0.0
Jash Joshi,At point If marvel rereleases the mcu movies right iron man endgame Id still go watch,Positive,0.2857142857142857,0.5357142857142857
Kevin Torres,Please make Steve Tony finally say Avengers Assemble Whatever takes,Positive,0.0,1.0
Stitch,u know when its good trailer ur back watching after 3 years still gets excited,Positive,0.35833333333333334,0.45
FourXForty,watched movie twice But wish could watch for first time with knowledge whats gonna hapen,Positive,0.25,0.3333333333333333
Zocus Shorts,could have movie score Evans says avengers assemble when says assemble goes the title card the beatdrop,Neutral,0.0,0.0
Attitude boy,felt hard Tony Natasha said whatever takes,Negative,-0.2916666666666667,0.5416666666666666
Jarvis,The Gen Z have best life everyone else cause started Avengers,Positive,1.0,0.3
A 1000 SWORDS,Hawkeye a likeI retired a day you lost half universe Huhhhhhhhhh,Negative,-0.16666666666666666,0.16666666666666666
Filmo Path,Every time get Goosebumps thinking AVENGERS ASSEMBLE,Neutral,0.0,0.0
Professional KR,The day whole die hard MCU fan cried the release this movie,Negative,-0.04583333333333334,0.4708333333333333
Sanjeevkumar Policepatil,KGF 250M 150M,Neutral,0.0,0.0
Blake Buckley101,Man even 3 years time flies,Neutral,0.0,0.0
Zed Tahir,Who still watches trailer,Neutral,0.0,0.0
OhHiMarco,Infinity War Thanos No resurrections time,Negative,0.0,0.0
Anime and Disney Mania,Eng Game such legendary movie people come rewatch trailer 2 years its release,Neutral,0.19999999999999998,0.6333333333333333
Khief,The way pepper holds tonys helmet made tear eyed,Neutral,0.0,0.0
FortniteCoolerXP,wish would a movie like Avengerstime go back,Positive,0.0,0.0
Akash Dhar,Whatever takes,Neutral,0.0,0.0
hottest gloss,Marvel made standards movies high cant watch nonmarvel things without straight face anymore,Positive,0.18,0.47
valwop,will eat my popcorn the first 15 minutes the movie,Neutral,0.25,0.3333333333333333
Jagadeesh Aritekatla,Why have goosebumps still know,Neutral,0.0,0.0
Night Wing,Random people arent u bored watching trailer movie a year old Marvel fansSome people move but us,Positive,-0.3,0.5666666666666667
nish the indian commenter,ogs remember hype this good old days,Positive,0.39999999999999997,0.4
Eakansh Chauhan,Cant get it even 2 years,Neutral,0.0,0.0
Erick Martinez,miss anticipation this movie,Negative,0.0,0.0
Aryan Kumar,never gets old,Neutral,0.1,0.2
Dylan V.d Griend,Endgame 3 years ago year,Neutral,0.0,0.0
Kazuma “Kevin” Hiryu,Some people wanted finish MCU movies But us,Neutral,0.0,0.0
Super_seggsy_daddy420,really miss hype this movie,Negative,0.2,0.2
Evan Roldan,2022 And still best trailers exist,Positive,1.0,0.3
Kgothatso L. Hosie,Hopefully who showed to endgame show for doctor strange multiverse madness Lets make two billion dollars,Negative,-0.05,0.15
dira,god miss time the world hype movie,Positive,0.0,0.0
SPECTOR FF,WHATEVER ITS TAKE,Neutral,0.0,0.0
Gold D Joker,Howard everything gonna alright Thank for everything youve done For country Howard potts,Positive,0.0,0.0
lex roco,Tony may gone he never forgotten,Positive,0.0,0.0
Ameen_Mc,Man fun endgame Especially last scene all avengers returned killed thanos enjoyed super smash bros when tony made cake legally adopted peter What good times Yep Totally happened,Positive,0.22916666666666666,0.40625
MemeChan,can Watch all day,Neutral,0.0,0.0
Fuze Virus Shift,Me seeing trailer first time THOR HAS A NEW HAMMER Me seeing movie oh nevermind was the back the axe Me seeing thor gets hammer he time travelled KNEW ITTTT,Negative,0.12878787878787878,0.2626262626262626
Itsur Boi,Avengers Endgame my favorite movie all time,Positive,0.5,1.0
Lakshya Patel,The reason Hawkeye that haircut because barber turned dust midway,Neutral,0.0,0.0
Max Playz,The start the theme me goosbumps,Neutral,0.0,0.0
Young Entertainment,When movie came the teachers say the whole cafeteria to not say word it,Neutral,0.2,0.4
Priory of Sion,It seems like Marvel Studios COVID go hand hand Endgame showed pandemic like world then really happened Then Loki introduced concept Variants now have multiple variants COVID,Positive,0.1,0.1
𝐭𝐡𝐞 pǝsɹnɔ ᵘᵐᵇʳᵉˡˡᵃ 🗸,God was thousand years ago hype this movie,Positive,0.0,0.0
Benjamin Redmond,dont think ever saw trailer was hyped watch actual movie,Neutral,0.0,0.1
AC The Goat,Rewatching first cutscenes Stark Captain Peggy Carter Hawkeye widow hits different watching the movie,Neutral,0.016666666666666663,0.5111111111111111
francisharryt,Anyone else binge watching MCU trailers,Neutral,0.0,0.0
Tan Ory Jaka Perdana,Thor like one Capt Marvel like too Thor sorry im talking my axe Endgame,Positive,-0.5,1.0
jeebus022,mustve watched other trailer good 500 times week leading to the release and thats an exaggeration,Positive,0.2875,0.48750000000000004
Draw With Tanish,The best movie trailer ever,Positive,1.0,0.3
Dy-No-Mite Gaming,cant forget Iron Manlove u Iron man,Positive,0.0,0.0
Andrew Raju,Epic start epic ending never forgot phase,Neutral,0.1,0.4
JAY ALBERT,Lol u know was great movie people watch TRAILER like years its release date,Positive,0.8,0.725
Gianni Jimenez,Seems like thousand years ago Cant believe already been two years since came,Positive,0.0,0.0
rol ex,A moment silence the future generations didnt get experience one a lifetime hype theater experience,Neutral,0.0,0.125
Victoria Carrillo,They couldnt protect Earth they to avenge,Negative,0.0,0.0
digitalhavok 456,The fact started civil war infinity war endgame surprised Luckily I went the way back to start,Negative,0.14444444444444446,0.5777777777777778
sati bacc,3 years ago can beliveI really miss period the release thi film,Negative,0.2,0.2
Tom Riddle,Did anyone notice this the MCU trailer there no Marvel Studios intro,Negative,0.0,0.0
Elakkya Elangovan,It still gives the chill,Neutral,0.0,0.0
Curliestlake2,This the one the best movies ever,Positive,1.0,0.3
Nice Person,When movie talking racoon tree guy tech suit guy magic axe summons thunder magician witch a guy can spit webs a guy can change own size a purple guy stones wants kill 12 the universe a big green angry guy gets 1 box office know you lived the right generation,Negative,0.12653061224489798,0.576530612244898
rol ex,A moment silence the future generations didnt get experience one a lifetime hype theater experience,Neutral,0.0,0.125
Daniel Ochoa,Remember I saw the first time tears of the mixed feelings,Negative,0.125,0.29166666666666663
JaGaT paksanwa Limboo,Who come after watching KGF2 trailer,Neutral,0.0,0.0
Matthew Henriquez,YouTube put recommended today must a sign rewatch every movie in preparation MoM,Positive,0.0,0.0
Subhajit,Tony Stark Natasha Romanoff saying whatever takes hits hard man,Negative,-0.24583333333333335,0.5708333333333333
DuckiQuacker,RIP Howard Potts We love three thousand,Positive,0.5,0.6
Laxmi venkat naidu puppala,Watched Spiderman way home Still cant go past trailer Miss Stark Rogers Natasha,Negative,-0.225,0.425
Joey Jerry,No Way Home awesome nothing beats hype infinity war endgame,Negative,1.0,1.0
shano,really miss time movie released AND movie,Negative,0.2,0.2
pawan,badly missing days hype endgme,Negative,-0.2,0.05
Demon King,Ohh im excited coming endgame,Positive,0.375,0.75
Doctor Strange,Thor This time will go the head WHATEVER IT TAKES,Neutral,0.0,0.0
Lukáš Diškanec,It unbelievable this awesome movie going 3 years old april This movie not a big creation many superheroes It movie a message to sacrifice people you love But hope Cap Tony show movie series maybe in Dr Strange 2 will be great,Positive,0.325,0.5375000000000001
Dachodarma Dacman,Whens releasing Cant wait watch,Neutral,0.0,0.0
Loki Laufeyson,221 thor smile,Positive,0.3,0.1
Hussien S. Disomimba,IT WAS ON MY RECOMMENDED PAGE MISS DIZ ERA SO MUCH,Positive,0.2,0.2
peyton card,Man endgame such glorious movie,Positive,0.0,0.5
Starboy,People Caps shield indestructible Thanos Hold beer,Positive,0.0,0.0
FazeKermitthefrog,Man movie made so happy,Positive,0.8,1.0
XMIPA7_36_Wildan Alimahdi Zahrawy,Some people didnt watch trailer watch movie But us,Neutral,0.0,0.0
⧗ cadence romanoff ⧗,Man Miss nat much did MCU to kill,Negative,0.2,0.2
Nate Reath,Im now remembering there a time I didnt know those white suits for,Neutral,0.0,0.0
Sunil Kumar,Me thinking endgame happened infinity warwhen watching for first time,Neutral,0.25,0.3333333333333333
Aritra Sarkar,Avengers never feel same after Iconic event,Neutral,0.25,0.3125
Haya Aman,Im watching marvel series according releasing order just finished captain marvel 5 min ago I came to check Avengers endgame trailer cuz im gonna watch tomorrow wish luck cant belive im finishing the series 4 movies First time watching,Positive,0.25,0.3333333333333333
Manjunath BR,love black widows gunshot blended the Back ground music,Positive,0.11111111111111112,0.3444444444444444
BushidoBrownSama,Remember the tickets went sale Websites crashed ended in line like 4 hours buy ticket totally worth,Positive,0.3,0.1
RAGNAROK IS COMING,AMAZING TRAILER,Positive,0.6000000000000001,0.9
Gunjan Aware,Why i watching on random Thursday 2022 watching entire movie long ago,Neutral,-0.18333333333333335,0.5083333333333333
iVenom,This movie the quintessential cinematic experience,Neutral,0.0,0.2
RAKESH BARMAN,Best trailer,Positive,1.0,0.3
Malkit Singh,Hawkeyes hair just 50 done his barber get disappeared,Negative,0.0,0.0
Wanda Romanoff,bring back tony nat camt stop crying,Negative,-0.1,0.3
Sarath Chandra mannam,Pure goosebumps,Neutral,0.21428571428571427,0.5
GURMINDER SINGH,Thor,Neutral,0.0,0.0
Ayeesha Matar,Hearng Nat say whatever takes the trailer hits different,Neutral,0.0,0.6
Yefta Riruma,BEST MOVIE EVER MY LIFE,Positive,1.0,0.3
Nathaneal Rodrigues,Black widow Shoots bullets Thanos Am a joke you,Positive,-0.16666666666666666,0.43333333333333335
THE RIDDLER,The fact views half the infinity war puts smile my face,Negative,0.06666666666666667,0.13333333333333333
Jimmy,You could live the ending endgame did bring Back the trailers,Neutral,0.06818181818181818,0.25
Melih Yüksel,3 yl olmu aka gibi Bu film bana 17ya gn hediyem olmutu Ah tanrm keke o gzel zamanlara dnebilsek artk ey ok boktan Tony seni ok zlyorum Proof tony stark a,Positive,0.26666666666666666,0.5333333333333333
Gennie Deckssar,It takes mcu 22 movies break box office record avatar their stories indulging each characters establish made best way possible cinema create magic cinematic form their audience,Positive,0.375,0.625
Arman,We still watching trailer movie release is power THOR,Neutral,0.0,0.0
Noahin Karole,Marvel guys genius,Positive,0.0,0.0
Kent Martin Almadrones,whos after watching way home start miss og avengers,Negative,0.0,0.0
Grigory,The world changed none us go back Funny,Positive,0.125,0.5
Swastika Atharva,Thanos failed Covid fine will it,Negative,-0.04166666666666666,0.4
HUSEYN EMI,Lets thank God this movie released pandemic at the peak Marvel hype,Positive,0.0,0.0
PaulMccartneyfan58,Best Movie Ever,Positive,1.0,0.3
Dog,Realise this could all avoided they went back time Thor aim the head,Negative,0.0,0.0
CLIFF,When all right the world our hearts Kobe was alive Betty white little Richard,Positive,0.04955357142857142,0.35892857142857143
Nabil,They better hit shawarma restaurant one last time the film ends,Positive,0.25,0.2833333333333333
toast0018,Ah god even trailer doesnt feel old,Positive,0.1,0.2
OfficiallyBeau,cant wait this come,Neutral,0.0,0.0
shano,really miss phase 2 3,Negative,0.2,0.2
swag squad 8h,Watching in 2022 will never forget experience,Positive,0.0,0.0
EJ Cee,None us go back,Neutral,0.0,0.0
Moshi Mosh,Thanos watching trailer looks like have wiped the wrong half,Negative,-0.3333333333333333,0.5333333333333333
TerresesPieces,This really the Star Wars 5 our generation,Negative,0.2,0.2
Masud Abedin,Some people only watch trailer But Not Us,Neutral,0.0,1.0
𝐓𝐡𝐞 𝐕𝐢𝐠𝐢𝐥𝐚𝐧𝐭𝐞,Man old man was legendary,Neutral,0.55,0.6
Blasto,know Marvel still going But road Endgame never matched Any all cinematic universes be following path Marvel paved,Positive,0.0,0.15000000000000002
swaggi.scarlett,Marvel awesome watched the movies r,Positive,1.0,1.0
EmxnL,Cant wait see i hope beat thanos time without OG Avenger dying,Positive,0.0,0.0
Guns4zombies,Whatever takes,Neutral,0.0,0.0
Akshay,Drax obviously standing incredibly still is invisible thats we cant see,Neutral,0.45,0.7
The Big E,dope af see people still watching trailer over 2 years ago,Neutral,0.0,0.0
Cgju Cvhjb,No movie compet one only masterpiece world loved the flim,Positive,0.35,0.9
Ghoul,Man remember I cant even find tickets this movie was sold everywhere I to book ticket like 4 hours the movie lmfaooo,Positive,0.0,0.0
VYOM,We witnessed masterpiece will immortal forver,Positive,0.0,0.0
Mohamad Zulhilmi Zaini,Need use time stone bad bring back old time were make own theory gonna happen the Endgame,Negative,2.7755575615628914e-17,0.4666666666666667
M Hrisheekesh,Tony trailer one Part the journey the end everyone cries Official trailer New suits everyone,Negative,0.13636363636363635,0.45454545454545453
Mirage,This film the end a story inolves us,Neutral,0.0,0.0
Barça for Life ¤,This movie a masterpiece No way put,Positive,0.0,0.0
Third Manuel Pamplona,The end original avengers era,Positive,0.375,0.75
Merc with a mouth,God said more surprises means lot 2021,Positive,0.5,0.5
DARK FF,Wish could watch movie first time,Positive,0.25,0.3333333333333333
,thinking the way home trailer came last night,Neutral,0.0,0.06666666666666667
bigrish12,This movie epic also sad it made cry,Negative,-0.2,0.7
jai version,This movie going rule entire box office,Neutral,0.0,0.625
Uddipta Saikia,still watching masterpiece 2022,Positive,0.0,0.0
행복끼토산,1000,Neutral,0.0,0.0
Turbo Nutter Bastard,love marvel movieshow come Ive never heard this,Positive,0.5,0.6
MeDSeG Gameplays!!,ONE TIME IN LIFE EVENT a moment be alive,Positive,0.1,0.4
Satyam Kumar,AntMan Hawkeye,Neutral,0.0,0.0
Koltic,Were the age even trailers end credit scenes,Positive,0.0,0.0
27PeterParker72,Siempre sers mi favorito,Neutral,0.0,0.0
Hiccup Hufflepuff,Nat We owe everyone whos in room to try means now,Neutral,0.0,0.0
Luca Alexander,Avengers endgame a time this flim came all fans cinmmas seats filling the big Portal moment still one the greatest fllms all time miss the avengers,Positive,0.5,0.55
Cadillac Deville,miss,Negative,0.0,0.0
Nemesis studio,Bear me What when iron man snapped one the realities one corrupted And we introduce Covid,Neutral,0.0,0.0
mayra,No one informed the trailer dropping todayIM ACTUALLY SHOOK,Negative,0.0,0.1
Alex Fahey,Im glad lived see,Positive,0.5,1.0
Angelica Espitia,Beautiful,Positive,0.85,1.0
Kazuya,Whos still come back this epic trailer,Neutral,0.05,0.2
Sarah Siyad,rewatching trailer the millionth time feel something i noticed natashas line the trailer skips to the lake scene right after she died the soul stone,Negative,0.2857142857142857,0.5357142857142857
RITHIK P,in lifetime movie going experience all time,Neutral,0.0,0.0
214r8,Hair Stylist What hair styles you want Black Widow Yes,Positive,-0.16666666666666666,0.43333333333333335
waleed yaseen,Im noticing color red a theme this trailer thors cape ironmans armor hints and while everything else greyed Could representing blood many lives lost curious anyone may think this other than more obvious stated we also link to the reality stone some way sure but eh,Positive,0.18214285714285713,0.5376984126984127
Frog,One year ago Avengers Endgame Right Now Real Life Endgame,Neutral,0.24285714285714285,0.41785714285714287
shreyas singh,movie everyone screamed like satyamev jayates John last fight,Negative,0.0,0.06666666666666667
Reverse Now,just rewatched whole mcu the first phase ended today now am re watching phase 3 eternal,Neutral,0.225,0.3666666666666667
what,This just beginning,Neutral,0.0,0.0
silvia wangui,guess the next one should add Magneto part the team,Neutral,0.0,0.0
Makhluk hidup ciptaan Tuhan,see trailer on 2022,Neutral,0.0,0.0
Bunny Rabbit,Everybody So finish endgame do you plan doing MARVEL STUDIOS Watch sunrise a grateful universe,Positive,0.0,0.0
Matt Viquez,can Stranger Things 4 trailer can New Harry Potter movie trailer no trailer ever make us feel we felt we first watched masterpiece right,Positive,0.22402597402597402,0.4411976911976912
pricilla,2 years movie God movie This movie made feel things cant ever feel feelings didnt know possible this movie legendary,Positive,0.5,1.0
Geoid,Who else watching After NO WAY HOME,Negative,0.0,0.0
