name,comment,sentiment_type,polarity,subjectivity
Virgo Rising,laughed the way this interview What hypocritical liar Facebook no standards dont care you get angry bully people getting bullied matters Facebook never improved site The only thing changed is the name the company,Negative,0.06666666666666665,0.7333333333333334
Joseph Iscariot,distrust much now ive gotten know thank lex,Negative,0.2,0.2
Dheeraj Patel,Alternative title When AIhuman confronts Lawyer,Negative,0.0,0.0
IDTBI35,Lex is greatest ever you circle the lights please Love Much love,Positive,0.6666666666666666,0.7333333333333334
MIX TAPE,Amazing AI evolves can speech one another,Positive,0.6000000000000001,0.9
Al Storm,What you to help someone Zuck well stole company backstabbed best friend,Positive,1.0,0.3
Felix The Cat,If told these two robots Id believe,Neutral,0.0,0.0
Jade Freeman,Instagram a collaboration clear everyone wanted post pics iPhone without resorting sending to obscure Facebook email address rather include feature Facebook an app was created under wings,Positive,0.10000000000000002,0.3833333333333333
PONDERIN' RC,Look enjoy Lex his podcast His guests amazing hear pple never would But Literally every video watch lex video come right And I dont two hours listen I cant start it,Positive,0.42857142857142855,0.6452380952380952
tipoomaster,Fascinating discussion two AIs Getting close realistic,Positive,0.4333333333333333,0.5916666666666667
Lionheart tez,That changed opinion Zuckerberg awesome conversation Thankyou,Positive,1.0,1.0
M Christensen,Zuck asks Lex would do Instantly regrets,Negative,-0.1,0.2
AncientSalt,If somethings free use nowadays Ye warned You ARE product,Positive,0.4,0.8
Jakub Husenica,was ready change view Zuckerberg watching but latest move it comes spreading hate towards Russians Belarussians deeply disturbing evil,Negative,-0.32,0.82
,i is nothing mad respect u lex wishing u nothing love broken beirut,Neutral,-0.17500000000000002,0.6666666666666666
Cult Comedy,Great interview Lex youre assembling invaluable library information this channel Hope youre well x,Positive,0.8,0.75
COTCHAMAE - NO PHKZ GIV’N,For Phukherbird accept Lexs invite defines lot Lexs character reputation No bias tough questions What podcast Opposite Mainstream Opposite Washington Was Zuck honest Trick question Dont know dont matter at end the day things still be and will Later Compadres,Positive,0.04222222222222222,0.3466666666666667
GioSh,We always tend antagonize dehuminze characters are different forget this guy started a simple programmerwebsite creator It really good interview,Negative,0.2333333333333333,0.5190476190476191
FilthyCasualWarrior,deleted facebook years ago Zuck said beginning ads when the ads came idk lost lot interest fuck would sold too Lol actually think facebook sure malicious people i grew with outstandingly ignorant opinions made lose respect for them the real world made delete it Not facebook,Positive,0.26666666666666666,0.5773148148148147
Aaron Gray,We really going need RSA the MetaVerse,Neutral,0.2,0.2
TOP IN THE WORLD,gonna dislike social norm this man a OG,Negative,0.03333333333333333,0.06666666666666667
Austin Miller,Nice work Lex,Positive,0.6,1.0
Holographic Sol,Thank to both,Positive,0.0,0.0
Jasper Stojanovski,Thanks getting on dont think Ive listened a longform podcast Zuckerberg It interesting see his mind works,Positive,0.35,0.35
Leon M. Morris,Great conversation,Positive,0.8,0.75
Pualani Casey,guess WI election investigation report came pit this interview If alligations true Mark could possibly the financing the fortification the 2020 election hope hes happy how America currently,Positive,0.2875,0.7625
Gracefully Insane,Dont ban things dont break law Then company just say dont ban anything legal go talk government change law want If can think this you absolutely thought it youre choosing censor you like the power,Positive,0.2,0.55
Jorge Barillas,Lex about deep fakes doing video conferencing saw video done the Corridor Crew deep fake used a live video call Its perfect sure looks like not far Specially it gets combined the audio software can replicate voice listening what say It seems own it can dangerous it gets applied social media We wont able tell we would talking the real person Who knows may already be deep faking us AI on these pod casts,Negative,0.15548855905998762,0.6465702947845805
lennon john,Total respect,Positive,0.0,0.75
B dun,is historical moment 2 robots a convo together,Neutral,0.0,0.0
Jon Mancuso,The Zuck nailed interview had good answers hard questions,Positive,0.20416666666666664,0.5708333333333333
Jason Anderson,Hearing guys talk how much life be online makes want smash phone cancel everything go start non religious sect the Amish Maybe well make rule technology available the year 2000 OK anything newer not Well use time savers like calculators tractors farm equipment basic computing record keeping basic phones messaging etc shunning anything absorbs your time,Positive,0.18333333333333335,0.26666666666666666
meansRSK,Man would been great see hard hitting questions his accused idolization Chinese style governmental fascism,Positive,0.16944444444444443,0.4305555555555555
The Renaissance Man,In Lexs opening statement said The power innovation engineering coupled freedom speech form its highest ideal believe solve problem world think is devoid telos however Why solve the worlds problems at cost Should sacrifice savings account help homeless man turn life around Where we apply the innovation engineering Right it seems directed towards better microchips cryptocurrencies algorithms keep us social media long possible,Positive,0.2241496598639456,0.5289115646258503
Drico Irving,When circled lights died,Negative,0.0,0.0
Daniel,That amazing Mark needs philosophical questions often It felt much human,Positive,0.20000000000000004,0.3333333333333333
TacticalDingus,feel like whole conversation mark just a sales pitch lex convince his company good non bias he a normal human,Positive,0.26249999999999996,0.4375
The Man From Dyatron,Lex went interviewing scientists aliens interviewing alien,Neutral,-0.25,0.75
ruckin3,Tougher questions pressing very direct answers would made better Mark went here knew he could squirm Interviewers not tolerate if respect Politicians play media time the difference that the MSM tolerates Independent media shouldnt,Positive,0.21,0.38166666666666665
Abelardo Ara,My nephew would live rest life his room the door closed playing his game Why would want live virtual world the world live is beautiful Maybe not beautiful was But it has a lot potential Watching interview felt sad Im going detox mind sitting next a campfire,Negative,-0.016590909090909094,0.6
JerryBuck,really appreciate Lex giving strong position regarding censorship social media specifically surrounding Covid information,Positive,0.2222222222222222,0.3333333333333333
Bitcoin FightClub,Lex had shot mark asked would You failed Great interview still love you,Positive,0.26666666666666666,0.5499999999999999
Higgins,found interview good many points It clears a lot assumptions Although talking the free speech Mark not clear objective my opinion 123 125,Positive,0.31,0.4766666666666667
Johnny Ultimate,You wanna seen human as a soul This how This ONE single interview do for Zuck anything else will ever do I actually got first real sense the man all years,Neutral,0.0757142857142857,0.20952380952380953
TDT Records,Basically Mark just like everybody else Life simple we all ordinary men we somehow forcefully convincedelected be accountable anothers actions,Positive,-0.125,0.4285714285714286
CHIPP€-₩A. Jawsh,remember watching Lexi rogans show kicking around idea a Podcast seeing sit front Zuch monumental I want congratulate By way utilization the English language Effortless sounds educated as you upstairs Thats front handed compliments course No John Macs meant be Embedded that statement whatsoever Congratulations Lexi,Positive,0.0,0.0
lighterfire,came your tiktok all jokes aside interview a great insight the zuccs mindset 1010,Positive,0.8,0.75
Fils de Jean Noir,Is Mark pickin us on Open AI Is gonna help us,Positive,0.0,0.5
lnpilot,5300 Zuckerberg social media not polarize people Also Zuckerberg bans president the United States Facebook,Positive,0.03333333333333333,0.06666666666666667
Nathan Quick,Damn big guest Lex So happy see having much success found the first time were rogan always knew youd great this,Positive,0.43000000000000005,0.4366666666666667
otto072,The way Mark answers very cautious mechanical wonder its hard people relate him,Negative,-0.04583333333333334,0.4208333333333333
Chris McDougall,dont think anyone could done better candid interview Mark You helped humanize someone people think either lizard a robot That takes talent love,Positive,0.5333333333333333,0.6333333333333333
Tom Craver,Zuck thinks hes given Meta power do job censorship AI In reality hes given Facebook control the lever the Trolley Problem making Meta responsible everything is said Facebook vs the law designed let only responsible a limited set,Neutral,0.08214285714285716,0.5607142857142857
XX X,think mark wasnt surrounded yes men corporate control hed probably a solid influential dude,Positive,0.0,0.05
James McNamara,enjoyed interview wish Lex held feet fire on censorship understand the complexities covid misinformation I just dont want get booted fb funny memes arent racist,Positive,0.375,0.85
Greg Fidler,The best start a podcast ever genius,Positive,1.0,0.3
Commando Master,The Metaverse allows people live all imaginations fantasies whatever may eg dream relationships without limitations reality eg looks,Positive,0.13636363636363635,0.5
Rob V.,That captcha thing did Mark was priceless Lex,Neutral,1.0,1.0
NeoManGeo,This great conversation Lex Mark thanks It definitely helps show how difficult many the issues for social media giants They often pulled two different directions there not one clear cut answer Working scale solving such issues there so many different opinions globally based many factors whether culture philosophies political morality etc etc is no easy task you to often stamp foot make stance often shield and take a punch,Positive,0.1277777777777778,0.4688888888888888
Rex Wolfe,Lex Curious whether still want interview Vladimir Putin given atrocities committed Ukraine economic cost he has forced the Russian people his continued corruption government,Positive,-0.05000000000000001,0.35
egshane,social dilemma chapter be renamed listen Zuckerberg lie stuff,Negative,0.03333333333333333,0.06666666666666667
SmackyMc Productions,always thought VR AR would eventually become extremely powerful tool learning real life skills are risky do expensive etc From extreme sports combat flight sims maintenance tos like youtube,Positive,-0.03125,0.75
Kevin Morgan,Maybe avatar clothing could superimposed billions social media images rather design all scratch dont like thought paying digital clothingskins perhaps could priced tiny fraction the retail value If are expensive will an obvious class divide could put people a cause image discrimination If the clothing items actually exist and people buy real the Meta platform could become a bustling real world shopping centre akin the one the movie Valerian,Positive,-0.008333333333333331,0.30833333333333335
D T,wish were people like Lex the world,Positive,0.0,0.0
Thomas MacDonald,Lillia gets those awesome words mentioned the beginning Lex On behalf her myself thank,Positive,1.0,1.0
Emerson-Shea April,When were talking what content gets people use FB Ill say more rage partisanship see more tune Its even worth debating arguing people online and think people realize now Wow really changed mind thank for showing how I was wrongsaid one ever FB,Negative,0.18333333333333335,0.55
Avitas,if next step VR VR a booster a psychadelic can bridge gap VR reality Ifwhen psychadelics legalized might allow clinical testing VR labs maybe was the plot an 80s movie,Positive,0.0,0.0
Jameis Eat-A-W Winston,cant wait get first temp ban the METAVERSE have watch 30 second ad going my virtual board meeting im sure will a haven free speech,Positive,0.2875,0.5055555555555555
mister boomer,Great interview,Positive,0.8,0.75
Chris Arader,Giving Zuck robot test the funniest thing ive seen year,Positive,0.0,0.0
steelmush,Lex trying lighten things so isnt two AI chat botting Love ya lex,Positive,0.5,0.6
JonesAndYou,To go faster peer review process The whole idea complicated process slow methodical exactly freedom speech cant blindly overshadow importance good information People want things fast when are scared want things even faster Knowledge fast Same politics A good political process takes decades it is important many different people formations governments go and assess the decisions are ultimately made shape a nation That slow pace needs be introduced to any serious avenue communications not the way around,Positive,0.07156862745098039,0.5593137254901961
KeepItREEL,He isnt bad dude think jus introvert weirdo genius Thats loves known,Positive,-0.6999999999999998,0.6666666666666666
AB K,Everytime Zuckerberg explains his next venture idea gonna passion enthusiasm theres a certain fear uncertainty me how gonna turned And given track record him his company boy are a wild wild outcome we dont take up seriously leave in hands a guy bunch people with tech decide future humanity,Positive,0.013492063492063491,0.360515873015873
Peta Estens,Lexs question About meeting God asking question would ask Zucks Question Will Priscilla my family okay Gods Answer Will algorithms protect,Positive,0.5,0.5
Otix,Can circle the traffic lights please the best start a podcast history,Positive,1.0,0.3
Colton Penn,Man If will possible anywhere the world get together your friends play music together will be in full support the meta verse,Positive,0.175,0.775
NoOne_ In-particular,Ive watching Lex so long when interviews someone really big feels like Im watching friend succeed makes proud if actually know,Positive,0.1875,0.4
XFX40,The human way Mark ever appeared Amazing,Positive,0.30000000000000004,0.5
Kristy,2D Descension Or 5D Ascension The great reset,Positive,0.8,0.75
Papi,Tym razem trafiam Mark Zuckerberg Rockefeller dotare mety,Neutral,0.0,0.0
Brewer Barkley,Mark Z the realistic Lizard person ever would totally work him,Neutral,0.08333333333333333,0.5416666666666666
Winston,Two AIs trying administer Turing test This be interesting,Positive,0.5,0.5
Aaron Johnson,This best interview Mark Ive ever seen Circle the traffic light brilliant lol,Positive,0.7749999999999999,0.675
Russell Navin,Great question freedom chose own avatar My question way that reptileempty shell humanity guest allow entity communicate How he continue manipulate platform in absolutly uncostitutiol manner he already with I consider My right intellectual persuit,Positive,0.4964285714285714,0.6714285714285714
themza912,have less disdain Mark this I see pretty stark paradox caring much the human interactions life like going play your friends more important doing homework i tend agree and yet wants create Metaverse take people away inperson interactions Hes obviously stupid it makes find him extremely untrustworthy,Positive,0.02583333333333334,0.5566666666666666
Odai Shraim,Can ask this guy not age day the last 69 years,Neutral,0.0,0.06666666666666667
Eyco,am going venture say social media probably acts catalyst different prerequisites polarization a country If a society fairly cohesive diverse civil discourse the fast flow information solidifies and likewise a culture is typically binary to poles,Neutral,0.15333333333333335,0.5333333333333333
Christine M.,Most empaths see right this guest,Neutral,0.39285714285714285,0.5178571428571428
Tyler Neely,Intro brave heartfelt powerful beautiful Thank Lex,Positive,0.48750000000000004,1.0
azmat rahi,Mark really one America be proud,Positive,0.5,0.6
Sandra Cooper,Mark one complete focus how will capitalize Meta is basically I always thought fakebook stupid the damage happened,Negative,-0.35,0.7
Lead slinger,When meta lost 280 billion dollars made super happy Facebook just another propaganda machine days a way sell your personal info,Positive,0.2583333333333333,0.5166666666666666
Balanced,Lex What the meaning life Mark Error 404 Page cannot found,Negative,0.0,0.0
Chi Lee,like he brushes some answers Skates skirts around He using his words wisely hes letting know serious answers sure guy handlers,Positive,0.2888888888888889,0.8185185185185185
Frits Haar,Lex someone such background AI are amazing bringing peoples human side thoughts,Positive,0.20000000000000004,0.5
kikleine,Z seems exempt existential thoughts This what makes seem robotic Lex started the fear death stuff,Negative,-0.1,0.2
Maxwell ADANZOUNNON,Its good Mark on Lexs podcast He get often explain own stuff its benefits rather letting people interpret everything him There pros cons everything,Positive,0.6499999999999999,0.8
Matt Svoboda,Kinda funny see pattern their interactions Lex repeatedly tries probe Zuck a hard question Zuck responds weak answers Then Lex seems ruminate offers would actually a much better answer though realizes audience wont been satisfied,Neutral,0.08333333333333333,0.5809523809523809
Taül Guedí,lost Facebook account calling parrot Alexandra Ocasio Cortez election times If calling same thing DonaldTrump still would it had account play Zinga Poker They took me 36 Trillions chips is A LOT Years playing That was criminal Needless to say I not interested Metaverse Ok,Negative,-0.10499999999999998,0.5349999999999999
DaveCPhotography,In regard covid spreading harmfull information facts about it wrong Its not misinformation your wrong im right information,Positive,-0.2380952380952381,0.7785714285714286
Bloodrises,Just one question keep asking self than funny games zoom call extra steps can metaverse be practically useful cant just enter metaverse learn new motor skills cant magic move object is far away think can is interact some VR settings other people you dont really need VR settings that,Positive,0.17017045454545457,0.5161931818181819
Brian Kraemer,Im afraid anything You say thing doesnt make it true Even a man his deathbed doesnt know hes afraid anything Until hes died doesnt know still store Power is humility,Negative,-0.2833333333333333,0.8166666666666668
Jason Lind,As much criticism Mark gets kind refreshing hear thoughts MetaAItechnology without the dramatic bullshit,Positive,0.21666666666666667,0.675
Yasu Takeuchi,As much people want hate him actually really appreciate talks his daughters when he puts bed Im going to start implementing,Negative,-0.13333333333333336,0.43333333333333335
Scott T,There might times want be photorealistic dragon Im sure knows dragons arent real,Positive,0.35,0.5944444444444444
R17 official vlogs,Awesome content congratulations,Positive,1.0,1.0
Bobo TheCryptoHobo,needed see intro know could care less Ive building bigger stuff ever could he could fix code AI a weeks he just doesnt All lies thanks lex,Positive,0.011111111111111118,0.25555555555555554
YetiCoolBrother,Good interview the problem I know being theres way anything he ever says publicly candid all ran past focus groups Triple checked rehearsed first Cant trust regardless he says anything agreeable not,Positive,0.32499999999999996,0.49583333333333335
World of Engineering,Listening it This actually good coversation Thank Lex,Positive,0.7,0.6000000000000001
Chi Lee,Your opening statement very good Id like believe all words have witnessed another whole world going underground It change way thinking everything isnt it There other lands Uncharted beyond reach,Positive,0.3283333333333333,0.5183333333333334
Alexandra Pereira,These really nice questions,Positive,0.6,1.0
Erin S.,wish Zuckerberg would offered opinions how feels answering questions answers be pitched some form emotion personal beliefopinion Instead Zuckerberg offers right balanced left neutral responses he repeats often interviews are just practiced answers,Positive,0.09642857142857142,0.2089285714285714
HelpUsDefend,5529 brand been uniquely challenged the US well pay conservative company Targeted Victory smear TikTok the US,Negative,0.375,1.0
my channel,12500 love lex says,Positive,0.5,0.6
venus utopic,Enjoyed more thought I would Lex always keeps bringing best of everyone,Positive,0.6666666666666666,0.5
Shablé,That intro incredible,Neutral,0.9,0.9
Faterial,an hour a half is this really started get interesting Unfortunately thats also when ended zuck for another pod lex thanks for work,Positive,0.04666666666666667,0.4133333333333334
The Reaper Production,even 5 years metaverse never even closer VRC events policy cuz built evolving the community the sake social creative content,Positive,0.26666666666666666,0.5333333333333333
Mihail Proboyski,Dont know you guys it looks like Zukerberg loosing big time competition the metaverse Other companies clearly prepared developed take step His metaverse looks like the farm game Facebook years ago compared real games Being a podcast advertise his product 2 hours a testimony to that Ahh good podcast btw,Positive,0.08214285714285714,0.35119047619047616
Witches Art And Weed ™,WhatsApp a HUGE failure will never admit that plagued scammers,Negative,0.041666666666666685,0.6
rick gilbertson,Lex enjoyed comments free speech letting ideas hashed in open rather being censored Interesting Zuk no comment that,Positive,0.35,0.625
john Wow,Zuckerberg reminds piece of meat got lost the refrigerator several months youre afraid even touch,Negative,-0.3,0.45
Janssen,Having compete CAPTCHA starting the hilarious thing ever Thanks that Lex,Positive,0.2333333333333333,0.43333333333333335
hhal9000,dont think Facebooks success because is inherantly good product because is basically monopolyThere arent alternatives speak As reluctant user appalled the UI general lack ease use graphical layoutIt was horrible use,Negative,-0.15,0.62
MSC,Acts 1728 In we live move have being,Neutral,0.13636363636363635,0.5
Tkama,This the first time seeing Zuckerberg a person Hes usually android,Neutral,0.0,0.29166666666666663
S D,3430 Its scary confident seems be models detecting fake accounts He talks almost if problem already solved No dude are jumping the kiddie pool the olympic pool without realizing dont know to swim,Negative,-0.16666666666666666,0.9444444444444445
carpetcrawler79,Ok how we know was actually Mark Zuckerberg,Positive,0.25,0.3
Vijay Singh,It refreshing see Zuck come to share personality wisdom public He do of often people make conclusions rather what the media portrayed him as,Positive,0.25,0.5333333333333333
Al B,Mark isnt record holderHE IS THE RECORD,Neutral,0.0,0.0
rmiddlehouse,Holy crap went the ultimate example success your friend a startup idea no one would ever use,Positive,-0.16666666666666666,0.6
BigAndCrispy,Its kinda crazy hearing Zuckerberg talk script,Negative,-0.6,0.9
Ray Rivera,Free speech dying 56 social media companies control communication this global village live inMark wasnt really transparent and Lex didnt push hard enough 2 years insane censorship,Positive,-0.06524621212121212,0.4510416666666667
GreyAres,How many times Youtube going put in front this nighmare Its already than 10 times get Our overlords GOOOOD should listen Lex Fiddddmannnn Let alone,Negative,0.5,0.5
Harald Schubert,Wow an introduction Your best ever Thank so much all work,Positive,0.43333333333333335,0.5
Hallow Star,worry infrastructure impacts My assumption that more utility metaverse less affordable be the option work together person travel general Why matters is that things like smellivision the weather true realism every sense are all necessities largely unachievable impractical Additionally dont want spend hours everyday wearing head set my face feel uncomfortable enough wearing suit,Negative,0.030952380952380953,0.5306547619047619
David Aarstad,Lex say introduction monologue best have ever delivered Powerful moving inspiring right the mark As took all I wept I considered with deep thinkers are afraid using influence the constructive good of the human race may hope us all Thank you Lex all your work Your grandfather would most proud,Positive,0.3485714285714286,0.6335714285714286
Bat Soup,Hes seems like a great intelligent person Its bad actions the ballots dumping money the party globalization just doesnt sit well me,Positive,0.3000000000000001,0.7722222222222221
DannyD,Are basically heading towards Ready Player One lifestyle,Positive,0.2,0.5
Farrell Capper,will never understand obsession creating illusion we already the real thing,Neutral,0.2,0.30000000000000004
Fergus Pitcher,At 13722 starts talking glasses bring AR real world wear time This worries lot think would offer would an immense increase stimulation Stimulation what drives things like tiktok feeds things like the dopamine reward system There little correlation long term fulfilment genuine wellbeing fact has detrimental effect long term fulfilment our minds wired seek instant gratification Kids not brought an awareness what constitutes a healthy happy mind Therefore theres awareness the balance must had instant gratification long term fulfilment These glasses increase exponentially the real world longer becomes enough people to feel content fulfilled people need to enhanced AR increased stimulation The marketing around this will create this narrative the real world not enough you need it to more,Positive,0.15390625,0.5270833333333333
Brian McLaughlin,When seem like of robot Zuckerberg,Positive,0.0,0.0
Mr A,Lex gone working AI now interviewing AI his show Full circle,Neutral,0.35,0.55
Harold Bracy,Zuckerberg smart yet so incapable self reflection Totally failed the Why people dislike question,Negative,-0.14285714285714285,0.4714285714285714
Jesussausage,Microsoft going wipe floor Meta You tell product a last attempt a saving grace company They going the wastebin MySpace all the others Just look the game footage it It looks terrible it isnt anything unique It never reach widespread adoption due the expensive specialized equipment required,Negative,-0.27499999999999997,0.5902777777777778
Ota,dont think Lex asked hard enough questions the respect you man u have asked sugar free social media generally dopamine loops keep people social media,Positive,0.0375,0.41250000000000003
Spiritual Divine,Ughhes been bought by Government Thus I rarely use FB anymore Instagram even less TikTok enables free speech amazing algorithm enable new content creators a happy environment be apart,Positive,0.3449494949494949,0.6868686868686869
chewyjello1,Every time hear Meta Facebook think same thingWtf Meta,Neutral,0.0,0.125
Chris Arias,He didnt come awkward as he typically Youre great interviewer lex,Positive,0.011111111111111146,0.75
A. W.,As someone loves innovation still find hard get excited the Metaverse concept the experiance Zuckerberg promoting dont understand can 8 hours meetings a VR set gloves feel real There nothing natural shutting your environment going a low res version it your senses completely distorted Isnt hologram AR a better way go this,Positive,0.14047619047619048,0.45595238095238094
DEMON TONGUE,Eye tracking tech VR would be good think how much info could get that they could track everyone looking any point time,Positive,0.44999999999999996,0.4
Carlo Galopo,Lets face Facebook social media a reflection peoples behavior there no consequence pay,Negative,0.03333333333333333,0.06666666666666667
Lester,admire Lexs ability stay optimistic regards humanity Some people dont want learn truth how difficult problems solve dont even realize they feel comfortable they Thats say good place comfortable angry someone can point than dread human existence which much harder internal problem to solve Maybe some people learning about challenges Facebook faces sway but a tiny minority The majority people wont be compelled that they are inherently distrustful angry not a rational state being a sad angry frustrated depressed one dont think freedom speech good ideas solve it I think psychology a field needs to be given a lot more attention that the root cause of all problems,Negative,-0.04000000000000001,0.6066666666666667
objective2words,God is question Mark you a Facebook account,Positive,0.0,0.0
Randy Williams,Great interview Lex High praise Zuckerberg well This helped public image than anything ever,Positive,0.32,0.45222222222222225
Legend,listen Doing It Stealthy Oloff whenever need therapy Yeah could pay 300 hour some college clown tell what feel I could smash great big fucking coconuts my head listen my favourite song and again,Positive,0.0666666666666667,0.5499999999999999
Positive vibes,This the best interview Mark Zuckerburg have ever seen would love see Nvidias Jensen Huang here one day,Positive,0.75,0.44999999999999996
Wojciech Porosło,Although kinda boring least Mark seemed genuine excited talking metaverse point started discussing Social Dilemma Then turned his usual avoidant lying piece robotic crap presented clearly rehearsed taught PR specialists believe thinks himself highly much clear But thats hes dangerous hasnt taken criticism seriously He still this its everybody else whos wrong attitude one drop entering adulthood This interview revealed Lexs major weakness blanket assumption goodness he freely hands prevent engaging actually Because could exposed precisely what is assumed be core good soul This be applied like Lex says everybody You principle understand even the evilest human beings can look their past trauma dreams motivations decisions whatever it doesnt take away from the responsibility they bear their actions Mark many ways made the world worse place live His contributions impacted countless lives among lives ended prematurely Lex chance question one the powerful man alive he instead become relay what Mark wanted us to believe Maybe theres value in that guess But even we believe to good intentions is a place paved those its hell,Positive,0.006209415584415563,0.5410714285714285
Pritam Chakraborty,Mark the person idolize,Neutral,0.0,0.0
__________________________________________________,If someone addicted Facebook Insta Who responsible this That man ruin life But social media not get harm For example seller sells drugs a buyer buys drugs So this case user responsible Or the seller,Positive,0.008333333333333331,0.44166666666666665
Aaron Ruiz,This level performance certainly impressive possible very specific conditions The engineers accomplished by running Mark 23GHz overclock all 32 cores Obviously requires to plugged wall he cant draw the full 1800 watts battery Notice he stationary the whole interview They a nice job hiding his power cables though This also generates a lot heat they Lex blast his AC And thats water Mark drinking its liquid nitrogen It be awhile this performance ready production units Mark,Positive,0.2833333333333333,0.6236111111111112
FortCastle VGN,THANKs defending freespeach intelectual battle lex against FKIN PUBLICITY PUBLICITY KILLS BIODIVERSITY PUSHING PEOPLE TO BUY USELESS CRAP dumb enough with purchasing choices we dont need inciting its TRULY good mouth hear all publicity should need,Negative,-0.12916666666666668,0.46666666666666673
pfistor,Its really interesting see organic communication Mark content usually strange manufactured feel it This presentation format suits way better has very like thought communication style I think can make feel a bit robotic its nice see more natural human side no script,Positive,0.25,0.40555555555555556
Brendan N,Wow massive gaslighting the social mediapolarization issue Otherwise looking good far,Positive,0.18666666666666665,0.7333333333333334
Rockabluesy,Somehow think video like high tech robot impressive AI talking how got consciousness Robopsychology Cool name a games skill huh,Positive,0.5033333333333333,0.73
Aldo,Good interview still certain hed get involved mail ins,Positive,0.45714285714285713,0.5857142857142857
Trazyn,Mark watch movie Shin Godzilla 2016 Its Godzilla movie obviously it deals exactly how authorities handle public discourse an emergency,Negative,0.08333333333333333,0.2722222222222222
Kevin Morgan,You could say control content laws holding social media companys accountable content could perceived essentially setting task may reasonably achieved fairly enforced lawsgoals set forcing social media censorship measures take hit inhibiting freedom speech expression self making atleast unconstitutional How fair impose demands social media providers whilst imposing same accountability providers main stream media The nature media entertainment purposes provides protection exemption expectations providingreporting facts fact checking Why social media outlets liable longer standing media outlets held accountable think it clear now censorship unconstitutional detramental society whole some comment image the minority comparison The regulations imposed could be perceived being set enforced the purpose sabotaging the otherwise free speek express the self outlets not the laws are designed undermime conflict the laws rights the higher authority constitution A wise man seldom speaks words be manipulated serpents like law makers propoganda machines politicians all kinds breeds serpent The purpose censorship silence people stop people talking What need there social media users are only permitted say words not say anything all Wise people speak little If people wise would not possess a device to access social media the first place yet do largely the purpose of connecting others talking expressing for the various features and convenience the technology brings What good the world your fingertips each day the light fades more content is removed censored hidden a maze few know even exists,Positive,0.2142261904761905,0.4612301587301587
Pratyush Sankhyadhar,Damn AI evolved such fast pace 1 Mark passed I not Robot test 2 Mark made joke the duration his congressional hearings was quite funny,Positive,0.15,0.7000000000000001
Trump Won,The AI getting much better Mark looks real like actual human if didnt know better anyway,Positive,0.24,0.3
ᅚBlank,In social dilemma segment argument social media problem incentivised anger keep scrolling first characterise as good if people using service clearly means are getting utility it then pull whataboutism subscription news speculate because pay those services are incentivised to make biased content he said it with enough words and complexity like a politician that it gets overlooked Im convinced,Negative,0.05952380952380953,0.3071428571428572
No Thanks,He made circle traffic lights,Neutral,0.0,0.0
Terry Parker,Right back you lexlove light,Neutral,0.22857142857142856,0.41190476190476194
CoryHatfield,got banned facebook 30 days simply mentioning Hilers name a comment I even spelled first name wrong What I talking someone else that unfortunate last name Whats wrong talking historical figures,Negative,-0.17857142857142858,0.5081632653061224
draven,Youre legend guy,Neutral,0.0,0.0
Sancho Zarchicha,Meta be best performing mega cap stock the next 12 years Zuck undefeated low IQ normies love hate him,Positive,0.13999999999999999,0.42000000000000004
Cole Mayhugh,think instead censorship misinformation should a general simple statement consistently displayed says Facebook cannot verify information posted are an official media platform,Negative,0.10000000000000002,0.36904761904761907
Walter Knight,You Never replace need human touch interaction love We wired deep these things All else grasping the wind Put in virtual pipe,Positive,0.16666666666666666,0.3666666666666667
m2d2,Mr Fridman would compile list reasons information data experiences algorithm assimilate though life lived its fullest absolutely nothing do the experience Virtuosity only attained works living the example one wishes leave upon world Portraying ones self any virtual form without actual physical form purpose creates ideological dilemma Who ARE YOU one world versus ARE YOU real life,Positive,0.08,0.4885714285714286
ikiwik - Red,Dont try hard hes still same laughs the fact giving our data,Positive,-0.14583333333333334,0.3333333333333333
TheRainHarvester,like listening Lexs idea than Marks,Positive,0.0,0.0
Psi Phi Sapien,Lex thank,Positive,0.0,0.0
Scotty Chainsaw,Thank Lex You gave opportunity view Zuckerbot a person far my consistent perspective entity is the reason get banned constantly community discourse telling the truth Your podcast is amazing Youve never let down,Positive,0.1588888888888889,0.5544444444444444
Joe Colstad,Makes nauseous bias MZ Thanks having on hes still piece,Positive,0.2,0.2
Failfection,10101 Cherish critics are truly wanting things be better Im a social media fan with statements like I cant imagine Zucks horrible as the 54 believe,Positive,-0.15555555555555556,0.5222222222222223
Shannon Garcia,literally listened this entire interview even though made feel like vomiting entire time,Positive,0.0,0.625
Smacks,Thats I feel Im playing onward the VR shit dope,Negative,-0.2,0.8
Igneale,You dont build company like unless believe people expressing in way approve is good thing FTFY,Positive,0.7,0.6000000000000001
Garett,Lex was hell podcast you took for ride wont soon forget You crushed one mate showed of us watching there fact a beating heart in the Zuck,Positive,-0.1,0.1
Olga Olga,Great interview hope lizard guy truthful I greatly doubt,Positive,0.7000000000000001,0.6666666666666666
ipeteagles,enjoyed creative spin Zuck,Positive,0.5,0.85
YT_Hates Crime_Data,My important moments always happen the real world Feel bad the large people will sucked living thier lives online But can control life its trajectory only hope the best everyone else Yall fun online have social media accounts than YT account watch videos occasionally comment every in awhile,Positive,0.1608465608465609,0.4541005291005291
